mysql> select tokens.id, token_alignment_id from tokens left join sentences on sentence_id = sentences.id left join source_divisions on source_division_id = source_divisions.id left join sources on source_id = sources.id where code = "psal-sin";
+---------+--------------------+
| id      | token_alignment_id |
| 3279283 |            3345779 |
| 3279284 |            3345780 |
| 3279285 |            3345781 |
| 3279286 |            3345783 |
| 3279287 |            3345784 |
| 3279288 |            3345786 |
| 3279289 |            3345788 |
| 3287004 |               NULL |
| 3279290 |            3345789 |
| 3279291 |            3345790 |
| 3279292 |            3345791 |
| 3279293 |            3345792 |
| 3279294 |            3345793 |
| 3279295 |            3345794 |
| 3279296 |            3345795 |
| 3279297 |            3345796 |
| 3279298 |            3345797 |
| 3279299 |            3345798 |
| 3279300 |            3345799 |
| 3279301 |            3345800 |
| 3279302 |            3345801 |
| 3279303 |            3345802 |
| 3279304 |            3345806 |
| 3279305 |            3345804 |
| 3279306 |            3345803 |
| 3279307 |            3345807 |
| 3279308 |            3345808 |
| 3279309 |               NULL |
| 3279310 |            3345809 |
| 3279311 |            3345810 |
| 3279312 |            3345811 |
| 3279313 |               NULL |
| 3279314 |            3345813 |
| 3279315 |            3345814 |
| 3279316 |            3345815 |
| 3279317 |            3345816 |
| 3279318 |               NULL |
| 3279319 |            3345817 |
| 3279320 |            3345819 |
| 3279321 |            3345821 |
| 3279322 |            3345822 |
| 3279323 |            3345823 |
| 3279324 |            3345824 |
| 3279325 |            3345825 |
| 3279326 |            3345826 |
| 3279327 |            3345828 |
| 3279328 |            3345830 |
| 3279329 |            3345831 |
| 3279330 |            3345833 |
| 3279331 |            3345834 |
| 3279332 |            3345835 |
| 3279333 |            3345836 |
| 3279334 |            3345837 |
| 3279335 |            3345839 |
| 3279336 |            3345840 |
| 3279337 |            3345841 |
| 3279338 |            3345842 |
| 3279339 |            3345843 |
| 3279340 |            3345844 |
| 3279341 |            3345845 |
| 3279342 |            3345846 |
| 3279343 |            3345847 |
| 3279344 |            3345849 |
| 3279345 |            3345850 |
| 3279346 |               NULL |
| 3279347 |            3345851 |
| 3279348 |               NULL |
| 3279349 |            3345853 |
| 3279350 |            3345855 |
| 3279351 |            3345856 |
| 3279352 |            3345857 |
| 3279353 |            3345859 |
| 3279354 |            3345860 |
| 3279355 |            3345862 |
| 3279356 |            3345864 |
| 3287005 |               NULL |
| 3279357 |            3345865 |
| 3279358 |            3345866 |
| 3279359 |               NULL |
| 3279360 |            3345867 |
| 3279361 |            3345868 |
| 3279362 |            3345869 |
| 3279363 |            3345870 |
| 3279364 |            3345872 |
| 3279365 |            3345873 |
| 3279366 |            3345874 |
| 3279367 |            3345875 |
| 3279368 |            3345877 |
| 3279369 |            3345878 |
| 3279370 |            3345880 |
| 3279371 |            3345881 |
| 3279372 |            3345882 |
| 3279373 |            3345883 |
| 3279374 |            3345884 |
| 3279375 |            3345885 |
| 3279376 |            3345886 |
| 3279377 |            3345887 |
| 3279378 |            3345888 |
| 3279379 |            3345889 |
| 3279380 |            3345891 |
| 3279381 |            3345892 |
| 3279382 |            3345893 |
| 3279383 |            3345895 |
| 3279384 |            3345896 |
| 3279385 |            3345897 |
| 3279386 |            3345899 |
| 3287006 |               NULL |
| 3279387 |            3345900 |
| 3279388 |            3345901 |
| 3279389 |            3345902 |
| 3279390 |            3345903 |
| 3279391 |            3345904 |
| 3279392 |            3345905 |
| 3279393 |            3345906 |
| 3279394 |               NULL |
| 3279395 |            3345908 |
| 3279396 |            3345909 |
| 3279397 |            3345910 |
| 3279398 |            3345911 |
| 3279399 |            3345913 |
| 3279400 |            3345914 |
| 3279401 |            3345915 |
| 3279402 |            3345916 |
| 3279403 |            3345918 |
| 3279404 |            3345920 |
| 3279405 |            3345921 |
| 3279406 |            3345923 |
| 3279407 |            3345924 |
| 3279408 |            3345925 |
| 3279409 |               NULL |
| 3279410 |               NULL |
| 3279411 |            3345926 |
| 3279412 |               NULL |
| 3279413 |            3345927 |
| 3279414 |            3345929 |
| 3279415 |            3345930 |
| 3279416 |            3345931 |
| 3279417 |            3345933 |
| 3279418 |            3345934 |
| 3279419 |            3345935 |
| 3279420 |               NULL |
| 3279421 |            3345936 |
| 3279422 |            3345937 |
| 3279423 |            3345938 |
| 3279424 |            3345939 |
| 3279425 |            3345940 |
| 3279426 |            3345942 |
| 3279427 |            3345944 |
| 3279428 |            3345945 |
| 3279429 |            3345947 |
| 3279430 |            3345948 |
| 3279431 |               NULL |
| 3279432 |               NULL |
| 3279433 |            3345949 |
| 3279434 |            3345950 |
| 3279435 |               NULL |
| 3279436 |               NULL |
| 3279437 |            3345953 |
| 3279438 |            3345951 |
| 3279439 |            3345952 |
| 3279440 |               NULL |
| 3279441 |               NULL |
| 3279442 |            3345955 |
| 3279443 |            3345956 |
| 3279444 |            3345958 |
| 3279445 |            3345959 |
| 3279446 |            3345960 |
| 3279447 |            3345961 |
| 3279448 |               NULL |
| 3279449 |            3345962 |
| 3279450 |            3345963 |
| 3279451 |            3345964 |
| 3279452 |            3345965 |
| 3279453 |            3345966 |
| 3279454 |               NULL |
| 3279455 |               NULL |
| 3279456 |            3345968 |
| 3279457 |            3345969 |
| 3279458 |               NULL |
| 3279459 |            3345970 |
| 3279460 |               NULL |
| 3279461 |            3345972 |
| 3279462 |            3345974 |
| 3279463 |            3345975 |
| 3279464 |            3345976 |
| 3279465 |            3345978 |
| 3279466 |            3345979 |
| 3279467 |            3345981 |
| 3279468 |            3345983 |
| 3287007 |               NULL |
| 3279469 |               NULL |
| 3279470 |            3345984 |
| 3287008 |            3345985 |
| 3279471 |            3345986 |
| 3279472 |            3345987 |
| 3279473 |            3345988 |
| 3279474 |            3345989 |
| 3279475 |            3345990 |
| 3279476 |            3345991 |
| 3279477 |            3345992 |
| 3279478 |            3345993 |
| 3279479 |            3345994 |
| 3279480 |            3345995 |
| 3279481 |               NULL |
| 3279482 |            3345996 |
| 3279483 |            3345997 |
| 3279484 |            3345998 |
| 3279485 |            3346000 |
| 3279486 |            3346001 |
| 3279487 |            3346002 |
| 3279488 |            3346003 |
| 3279489 |            3346004 |
| 3279490 |            3346005 |
| 3279491 |            3346006 |
| 3279492 |            3346007 |
| 3279493 |            3346008 |
| 3279494 |            3346009 |
| 3279495 |            3346011 |
| 3279496 |            3346012 |
| 3279497 |            3346013 |
| 3357565 |               NULL |
| 3357566 |               NULL |
| 3357567 |               NULL |
| 3279498 |            3346014 |
| 3279499 |               NULL |
| 3279500 |            3346015 |
| 3279501 |            3346016 |
| 3279502 |            3346017 |
| 3279503 |            3346018 |
| 3279504 |               NULL |
| 3279505 |               NULL |
| 3279506 |               NULL |
| 3279507 |               NULL |
| 3287011 |               NULL |
| 3279508 |               NULL |
| 3287012 |               NULL |
| 3279509 |            3346019 |
| 3279510 |            3346020 |
| 3279511 |            3346021 |
| 3279512 |            3346022 |
| 3279513 |            3346023 |
| 3279514 |            3346024 |
| 3279515 |            3346025 |
| 3279516 |            3346026 |
| 3279517 |            3346027 |
| 3279518 |            3346028 |
| 3279519 |            3346029 |
| 3279520 |            3346030 |
| 3279521 |            3346031 |
| 3279522 |            3346032 |
| 3279523 |            3346033 |
| 3279524 |            3346034 |
| 3279525 |            3346035 |
| 3279526 |            3346036 |
| 3279527 |            3346037 |
| 3279528 |            3346038 |
| 3279529 |            3346039 |
| 3279530 |            3346040 |
| 3279531 |            3346041 |
| 3279532 |               NULL |
| 3279533 |            3346042 |
| 3279534 |            3346043 |
| 3279535 |            3346045 |
| 3279536 |            3346046 |
| 3279537 |            3346047 |
| 3279538 |            3346048 |
| 3279539 |            3346049 |
| 3279540 |            3346050 |
| 3279541 |               NULL |
| 3279542 |            3346051 |
| 3279543 |            3346052 |
| 3279544 |               NULL |
| 3279545 |            3346053 |
| 3279546 |            3346054 |
| 3279547 |            3346055 |
| 3279548 |            3346056 |
| 3279549 |            3346057 |
| 3279550 |            3346058 |
| 3279551 |               NULL |
| 3279552 |            3346059 |
| 3279553 |            3346060 |
| 3279554 |            3346061 |
| 3279555 |               NULL |
| 3279556 |            3346063 |
| 3279557 |            3346064 |
| 3279558 |            3346065 |
| 3279559 |            3346066 |
| 3279560 |            3346067 |
| 3279561 |            3346068 |
| 3279562 |               NULL |
| 3279563 |            3346069 |
| 3287013 |               NULL |
| 3279564 |            3346070 |
| 3279565 |            3346071 |
| 3279566 |            3346072 |
| 3279567 |            3346073 |
| 3279568 |            3346074 |
| 3279569 |            3346075 |
| 3279570 |            3346076 |
| 3279571 |            3346077 |
| 3279572 |            3346078 |
| 3279573 |            3346079 |
| 3279574 |            3346080 |
| 3279575 |            3346081 |
| 3279576 |            3346082 |
| 3279577 |            3346083 |
| 3279578 |               NULL |
| 3279579 |            3346084 |
| 3279580 |            3346085 |
| 3279581 |            3346086 |
| 3279582 |            3346087 |
| 3279583 |            3346089 |
| 3279584 |            3346090 |
| 3279585 |            3346091 |
| 3279586 |            3346092 |
| 3279587 |            3346093 |
| 3279588 |            3346094 |
| 3279589 |            3346095 |
| 3287014 |               NULL |
| 3279590 |            3346096 |
| 3279591 |            3346097 |
| 3279592 |            3346099 |
| 3279593 |            3346101 |
| 3279594 |               NULL |
| 3287015 |               NULL |
| 3279595 |               NULL |
| 3287017 |               NULL |
| 3287018 |               NULL |
| 3287019 |               NULL |
| 3279596 |               NULL |
| 3279597 |            3346102 |
| 3279598 |            3346105 |
| 3287020 |               NULL |
| 3279599 |            3346106 |
| 3279600 |            3346108 |
| 3279601 |            3346109 |
| 3279602 |            3346111 |
| 3287021 |               NULL |
| 3279603 |            3346112 |
| 3279604 |            3346114 |
| 3279605 |            3346115 |
| 3287022 |               NULL |
| 3279606 |            3346116 |
| 3279607 |            3346117 |
| 3279608 |            3346118 |
| 3279609 |            3346121 |
| 3279610 |            3346122 |
| 3279611 |               NULL |
| 3279612 |               NULL |
| 3279613 |               NULL |
| 3279614 |            3346123 |
| 3279615 |            3346124 |
| 3279616 |            3346125 |
| 3279617 |            3346126 |
| 3279618 |            3346127 |
| 3279619 |            3346128 |
| 3279620 |            3346129 |
| 3279621 |               NULL |
| 3279622 |            3346130 |
| 3279623 |            3346131 |
| 3279624 |            3346132 |
| 3279625 |            3346133 |
| 3279626 |            3346135 |
| 3279627 |            3346136 |
